date,depth,mag,place,latitude,longitude,depth_avg_22,depth_avg_15,depth_avg_7,mag_avg_22,mag_avg_15,mag_avg_7,mag_outcome
2024-04-05,-0.64,1.81,Oregon,43.918754563025274,-123.66844394031872,6.29227272380482,6.22933332824707,5.084285703386579,1.817893642728979,1.782244009335836,1.6348085914339339,
2024-04-08,-0.27,1.42,Oregon,43.918754563025274,-123.66844394031872,5.825454541986638,6.233999994913737,4.248571428571429,1.696075460910797,1.7669106760025024,1.56,
2024-04-08,-1.37,1.86,Oregon,43.918754563025274,-123.66844394031872,5.540454541986638,6.014666661580404,3.3299999999999996,1.6983481881835245,1.8375773426691693,1.6571428571428573,
2024-04-08,4.9,1.51,Oregon,43.918754563025274,-123.66844394031872,5.531818178350275,5.215333328247071,4.101428571428572,1.670166370001706,1.8142440093358358,1.6528571428571428,
2024-04-10,-0.31,1.25,Oregon,43.918754563025274,-123.66844394031872,4.419999996532093,4.971999994913737,4.3,1.691075460910797,1.823577342669169,1.6199999999999999,
2024-04-12,-1.43,1.37,Oregon,43.918754563025274,-123.66844394031872,4.37227272380482,4.005999994913737,2.254285714285715,1.6774390972744335,1.7982440093358358,1.6342857142857141,
2024-04-12,-0.37,1.13,Oregon,43.918754563025274,-123.66844394031872,4.373181814713912,3.782666661580403,0.07285714285714287,1.6606209154562515,1.7455773426691692,1.4785714285714284,
2024-04-10,25.373,4.6,Taiwan,23.974533628318586,121.70807079646018,23.203318181818183,25.04533333333333,26.637857142857143,4.604545454545455,4.6,4.571428571428571,
2024-04-10,10.0,4.5,Taiwan,23.974533628318586,121.70807079646018,22.800318181818184,25.01113333333333,23.761571428571433,4.604545454545455,4.626666666666667,4.557142857142857,
2024-04-10,14.983,4.5,Taiwan,23.974533628318586,121.70807079646018,22.493727272727273,24.10253333333333,22.571428571428573,4.586363636363637,4.579999999999999,4.542857142857143,
2024-04-12,17.811,4.6,Taiwan,23.974533628318586,121.70807079646018,22.601,24.3072,20.344428571428573,4.590909090909091,4.6066666666666665,4.514285714285714,
2024-04-12,3.159,4.6,Taiwan,23.974533628318586,121.70807079646018,22.290045454545453,22.760933333333334,18.068285714285715,4.572727272727272,4.593333333333333,4.5285714285714285,
2024-04-13,9.769,4.7,Taiwan,23.974533628318586,121.70807079646018,21.82531818181818,22.18433333333333,14.447285714285714,4.595454545454545,4.58,4.571428571428571,
2024-04-13,16.688,4.7,Taiwan,23.974533628318586,121.70807079646018,21.27522727272727,22.3314,13.968999999999998,4.586363636363637,4.586666666666667,4.6000000000000005,
2024-04-12,9.73,2.14,Utah,38.743964435146445,-112.7157852161785,3.3795454545454544,4.350666666666667,3.875714285714286,0.4740909090909092,0.7013333333333336,1.2528571428571431,
2024-04-12,-0.3,1.4,Utah,38.743964435146445,-112.7157852161785,3.308181818181818,4.211333333333333,3.81,0.5445454545454547,0.8520000000000001,1.3342857142857143,
2024-04-12,-3.41,1.35,Utah,38.743964435146445,-112.7157852161785,3.0872727272727274,3.886,3.2800000000000002,0.6236363636363637,0.9840000000000001,1.352857142857143,
2024-04-13,18.8,1.78,Utah,38.743964435146445,-112.7157852161785,3.872727272727273,5.053333333333333,4.908571428571428,0.7054545454545456,1.1340000000000001,1.417142857142857,
2024-04-13,9.45,0.38,Utah,38.743964435146445,-112.7157852161785,4.2250000000000005,5.6160000000000005,6.061428571428571,0.7613636363636364,1.1933333333333336,1.3657142857142859,
2024-04-14,1.85,1.84,Utah,38.743964435146445,-112.7157852161785,4.271818181818182,5.037333333333334,5.29,0.8104545454545455,1.1693333333333336,1.3800000000000001,
2024-04-15,12.95,2.32,Utah,38.743964435146445,-112.7157852161785,4.837272727272727,5.847333333333333,7.01,0.8731818181818182,1.328,1.6014285714285716,
2024-04-11,19.094,4.9,Indonesia,-1.9351662650602408,119.26318192771085,40.84740909090909,37.00666666666667,35.85842857142856,4.840909090909091,4.946666666666667,4.885714285714286,
2024-04-12,187.23,4.3,Indonesia,-1.9351662650602408,119.26318192771085,48.899227272727266,45.705000000000005,57.605571428571416,4.818181818181818,4.913333333333332,4.557142857142857,
2024-04-13,10.0,4.4,Indonesia,-1.9351662650602408,119.26318192771085,48.899227272727266,42.047733333333326,50.7632857142857,4.800000000000001,4.873333333333333,4.542857142857143,
